Date,NC LONG,NC SHORT,NC SPREAD,C LONG,C SHORT,TOT LONG,TOT SHORT,NR LONG,NR SHORT
2022-05-03,301359,430530,88853,1708203,1462458,2098415,1981841,133733,250307
2022-05-10,275153,401982,97267,1751572,1549963,2123992,2049212,140782,215562
2022-05-17,307951,442588,111507,1818876,1609802,2238334,2163897,137690,212127
2022-05-24,361614,396907,172214,1845029,1738175,2378857,2307296,147143,218704
2022-05-31,263530,391648,98014,1714483,1521380,2076027,2011042,143470,208455
2022-06-07,200307,370796,59664,1598627,1373587,1858598,1804047,143536,198087
2022-06-14,236115,396537,77270,1554892,1326681,1868277,1800488,143727,211516
2022-06-21,257375,376658,92275,1603236,1397637,1952886,1866570,134031,220347
2022-06-28,275428,377546,61718,1647599,1453037,1984745,1892301,134145,226589
2022-07-05,273378,360420,41964,1643875,1472284,1959217,1874668,144139,228688
2022-07-12,278448,343017,42240,1610060,1443308,1930748,1828565,133635,235818
2022-07-19,279480,342533,38282,1623897,1482048,1941659,1862863,137606,216402
2022-07-26,239980,329844,27126,1613664,1453060,1880770,1810030,137474,208214
2022-08-02,236803,336271,32170,1644805,1462080,1913778,1830521,144664,227921
2022-08-09,208434,380655,35101,1712983,1488781,1956518,1904537,165581,217562
2022-08-16,180858,394906,67033,1718780,1469227,1966671,1931166,158017,193522
2022-08-23,178737,419880,115806,1717714,1412789,2012257,1948475,150573,214355
2022-08-30,108397,389997,80530,1631374,1282962,1820301,1753489,146211,213023
2022-09-06,89223,415965,71543,1650101,1237107,1810867,1724615,143560,229812
2022-09-13,100196,458377,45599,1720285,1284104,1866080,1788080,142700,220700
2022-09-20,139358,481773,38464,1688474,1250293,1866296,1770530,154106,249872
2022-09-27,154887,474764,45202,1671856,1246286,1871945,1766252,156986,262679
2022-10-04,154321,460455,36670,1616300,1221573,1807291,1718698,156188,244781
2022-10-11,143277,496963,49059,1692889,1249139,1885225,1795161,160698,250762
2022-10-18,143755,479267,32485,1709706,1305525,1885946,1817277,160055,228724
2022-10-25,151517,501113,48244,1773452,1352089,1973213,1901446,159922,231689
2022-11-01,164982,602767,68466,1831669,1367282,2065117,2038515,169031,195633
2022-11-08,184479,667752,49305,1790012,1284430,2023796,2001487,181777,204086
2022-11-15,146333,732603,68589,1859038,1268232,2073960,2069424,187082,191618
2022-11-22,168580,735575,86788,1826599,1241859,2081967,2064222,210254,227999
2022-11-29,156249,684427,55830,1700306,1180790,1912385,1921047,186732,178070
2022-12-06,171760,706300,32846,1730674,1200781,1935280,1939927,174708,170061
2022-12-13,193812,715611,50486,1774593,1255417,2018891,2021514,183713,181090
2022-12-20,192591,698648,48269,1800650,1291155,2041510,2038072,181697,185135
2022-12-27,189047,739692,45885,1814865,1271375,2049797,2056952,185053,177898
2023-01-03,178437,699945,46835,1801839,1276901,2027111,2023681,192701,196131
2023-01-10,220701,676752,42804,1857300,1404828,2120805,2124384,199092,195513
2023-01-17,179898,642569,42890,1909141,1457099,2131929,2142558,204038,193409
2023-01-24,186740,663763,49918,1972486,1517605,2209144,2231286,207471,185329
2023-01-31,163860,741025,38549,2027636,1474754,2230045,2254328,198658,174375
2023-02-07,191202,850004,45009,2122793,1509626,2359004,2404639,194994,149359
2023-02-14,186451,883137,69122,2244204,1591443,2499777,2543702,222418,178493
2023-02-21,193928,887420,76489,2288617,1631501,2559034,2595410,325019,288643
2023-02-28,205008,861583,61468,2166237,1525400,2432713,2448451,211438,195700
2023-03-07,240913,858753,51547,2053409,1452075,2345869,2362375,209399,192893
2023-03-14,128135,659648,61263,1965747,1455204,2155145,2176115,194805,173835
2023-03-21,146530,610727,20601,1959237,1515141,2126368,2146469,188296,168195
2023-03-28,133376,658853,19756,2007134,1502739,2160266,2181348,196052,174970
2023-04-04,131369,633424,31207,1994892,1511722,2157468,2176353,194214,175329
2023-04-11,221139,717980,20334,2084824,1624411,2326297,2362725,205672,169244
2023-04-18,227652,802566,19572,2173300,1652742,2420524,2474880,221790,167434
2023-04-25,265711,812018,28590,2203465,1716708,2497766,2557316,221675,162125
2023-05-02,236863,870339,30318,2269102,1695920,2536283,2596577,221694,161400
2023-05-09,266070,1015955,29158,2490414,1809123,2785642,2854236,221650,153056
2023-05-16,290539,1144114,33771,2612188,1839797,2936498,3017682,227803,146619
2023-05-23,270465,1160667,60737,2690719,1890348,3021921,3111752,244689,154858
2023-05-30,242645,1212508,34900,2651778,1766669,2929323,3014077,233553,148799
2023-06-06,370970,1330871,27145,2712847,1847976,3110962,3205992,240315,145285
2023-06-13,316092,1362537,27587,2788230,1828727,3131909,3218851,241391,154449
2023-06-20,406848,1434124,16675,2836230,1896643,3259753,3347442,244127,156438
2023-06-27,425906,1440310,22199,2943231,2016086,3391336,3478595,245928,158669
2023-07-03,405459,1463885,42914,2977688,2007086,3426061,3513885,241676,153852
2023-07-11,390469,1462169,38131,3003415,2020074,3432015,3520374,246614,158255
2023-07-18,337331,1456711,56978,3008318,1989218,3402627,3502907,252359,152079
2023-07-25,329386,1475432,41487,3010134,1959186,3381007,3476105,250656,155558
2023-08-01,338479,1434142,47182,2993098,2007060,3378759,3488384,255566,145941
2023-08-08,370316,1479442,64860,3060298,2050962,3495474,3595264,251275,151485
2023-08-15,380265,1497657,53002,3105026,2113085,3538293,3663744,282436,156985
2023-08-22,348276,1619101,72738,3292087,2149022,3713101,3840861,273391,145631
2023-08-29,373217,1543073,105036,3013658,1953294,3491911,3601403,266262,156770
2023-09-05,341198,1559088,52224,3013032,1898500,3406454,3509812,255487,152129
2023-09-12,320048,1559657,42809,3031053,1902514,3393910,3504980,259610,148540
2023-09-19,334138,1575601,51294,3088512,1961587,3473944,3588482,258438,143900
2023-09-26,429541,1639841,77778,3127095,2046501,3634414,3764120,269088,139382
2023-10-03,426432,1704733,60469,3192262,2050711,3679163,3815913,280084,143334
2023-10-10,395326,1708719,60220,3284458,2100773,3740004,3869712,272782,143074
2023-10-17,391094,1745793,53025,3321881,2091539,3766000,3890357,268161,143804
2023-10-24,429978,1854290,57207,3452942,2155082,3940127,4066579,267147,140695
2023-10-31,408762,1844210,58862,3453960,2141877,3921584,4044949,266889,143524
2023-11-07,437448,1891154,47395,3404035,2077889,3888878,4016438,269063,141503
2023-11-14,435839,1823933,76498,3432176,2175820,3944513,4076251,264080,132342
2023-11-21,417109,1802511,98370,3412559,2173155,3928038,4074036,275951,129953
2023-11-28,432134,1720965,65471,3303026,2161586,3800631,3948022,279784,132393
2023-12-05,392729,1868745,61842,3387065,2052440,3841636,3983027,269898,128507
2023-12-12,405799,1765273,61057,3222184,1999071,3689040,3825401,261377,125016
2023-12-19,434918,1725782,47513,3068551,1910224,3550982,3683519,276974,144437
2023-12-26,399864,1664947,54397,3043487,1915503,3497748,3634847,264359,127260
2024-01-02,422195,1665234,56719,3042649,1913832,3521563,3635785,248982,134760
2024-01-09,421993,1660650,64353,3038980,1929357,3525326,3654360,256226,127192
2024-01-16,437046,1639553,61553,3153891,2065369,3652490,3766475,248329,134344
2024-01-23,390426,1659311,66645,3225354,2089836,3682425,3815792,260044,126677
2024-01-30,361700,1668701,39483,3262504,2095166,3663687,3803350,260468,120805
2024-02-06,361698,1667307,56399,3259854,2093285,3677951,3816991,266601,127561
2024-02-13,374316,1562330,81306,3254831,2202352,3710453,3845988,263751,128216
2024-02-20,381752,1490876,132385,3249920,2269766,3764057,3893027,266793,137823
